City,Hotel Name,Hotel Address,Average Rating,Number of Reviews,Cost of Stay,Provider
Orlando,DoubleTree by Hilton at the Entrance to Universal Orlando,"5780 Major Boulevard, Orlando, FL 32819",8.2,5194,276,Booking.com
Orlando,Penthouse Close to Disney area and Malls water view,"13428 Blue Heron Beach Drive Tower 1 suite 1603, Orlando, FL 32821",9.0,14,819,Booking.com
Orlando,Hyatt Regency Grand Cypress,"1 Grand Cypress Boulevard, Orlando, FL 32836",9.0,2226,842,Booking.com
Orlando,Disney World - Universal Studio Family Vacation,,9.8,21,661,Booking.com
Orlando,"Marriott's Grande Vista, A Marriott Vacation Club Resort","5925 Avenida Vista, Orlando, FL 32821",8.8,2157,428,Booking.com
Orlando,Hilton Grand Vacations at SeaWorld,"6924 Grand Vacations Way, Orlando, FL 32821",8.9,2836,442,Hotels.com
Orlando,Sunny Days,,10.0,1,"1,044",Booking.com
Orlando,"Sheraton Vistana Resort Villas, Lake Buena Vista/Orlando","8800 Vistana Centre Drive, Orlando, FL 32821",8.8,2247,455,Booking.com
Orlando,Best Western Orlando Gateway Hotel,"7299 Universal Boulevard, Orlando, FL 32819-8353",8.0,6639,302,Booking.com
Orlando,Vista Cay Luxury Lakeview 4 bedroom condo (#3095),,9.3,20,"2,318",Booking.com
Budapest,Barcelo Budapest,"Király Street 16, Budapest 1036",9.2,2281,263,Booking.com
Budapest,Anantara New York Palace Budapest,"Erzsebet Korut 9-11, Budapest 1073",9.1,2966,484,Anantara
Budapest,Ensana Thermal Margaret Island,"Margitsziget 3 Budapest HU, Budapest 1138",8.9,5327,254,Booking.com
Budapest,Citypark Villa Flat,District XIV - Zugló,9.9,46,215,Booking.com
Budapest,Kempinski Hotel Corvinus Budapest,"Erzsébet Tér 7-8., Budapest 1051",9.1,2308,658,Booking.com
Budapest,Danubius Hotel Arena,"Ifjusag Utja 1-3, Budapest 1148",8.0,4400,175,Booking.com
Budapest,Elisabeth Apartment on Váci Street,District V - Belváros-Lipótváros,9.1,71,166,Booking.com
Budapest,Danubius Hotel Helia,"Karpat U. 62-64, Budapest 1133",8.3,4545,210,Booking.com
Budapest,Hilton Budapest,"Hess A Ter 1-3, Budapest 1014",8.9,1489,539,Booking.com
Budapest,Helena apartment with view on St. Stephan's Basilica,District VI - Terézváros,9.3,56,202,Booking.com
Edinburgh,Royal Mile Balconies by the Castle,"493 Lawnmarket,The Royal Mile, Edinburgh",8.3,977,327,Booking.com
Edinburgh,Leonardo Royal Edinburgh Haymarket,"1 Morrison Link, Edinburgh, EH3 8DN",8.0,12408,185,Hotels.com
Edinburgh,The Glasshouse Autograph Collection,"2 Greenside Place, Edinburgh, EH1 3AA",8.9,714,457,Autograph Collection
Edinburgh,Braid Apartments by Mansley,New Town,9.3,585,307,Booking.com
Edinburgh,"Sheraton Grand Hotel & Spa, Edinburgh","1 Festival Square, Edinburgh, EH3 9SR",8.8,2294,613,Sheraton
Edinburgh,Royal Mile Suites by the Castle,"493 Lawnmarket, Old Town, Edinburgh, United Kingdom, Edinburgh, EH1 2PB",8.2,1160,352,Booking.com
Edinburgh,Destiny Scotland - St Andrew Square Apartments,New Town,8.8,848,255,Booking.com
Edinburgh,"Kimpton Charlotte Square Hotel, An Ihg Hotel","38 Charlotte Square, Edinburgh, EH2 4HQ",9.1,2829,640,Booking.com
Edinburgh,Georgian House,"4c Merchiston Crescent Midlothian, Edinburgh, EH10 5AN",9.4,86,460,Booking.com
Edinburgh,Quartermile Luxury Apartments,,9.3,171,390,Booking.com
New York,Pestana Park Avenue,"23 East 39th Street, New York, NY 10016",8.6,348,514,Booking.com
New York,Royalton Park Avenue,"420 Park Avenue South, New York, NY 10016",8.3,314,676,Booking.com
New York,The Times Square EDITION,"20 Times Square, 701 7th Avenue, New York, NY 10036",9.0,853,976,Booking.com
New York,"Perfectly Located Near Restaurants, Shops & Sites",Hell's Kitchen,8.5,19,661,Booking.com
New York,Kimpton Hotel Eventi,"851 Avenue of The Americas, New York, NY 10001",8.5,721,827,Booking.com
